timestamp,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_w,hmd_rot_x,hmd_rot_y,hmd_rot_z,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_rot_w,left_controller_rot_x,left_controller_rot_y,left_controller_rot_z,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_rot_w,right_controller_rot_x,right_controller_rot_y,right_controller_rot_z
12557,1.79,164.96,-18.6,0.67,-0.14,0.72,0.13,-11.21,119.87,-16.65,0.8,0.05,0.34,-0.48,-57.68,149.16,-12.42,0.57,0.3,0.71,-0.28
12567,1.78,164.95,-18.59,0.67,-0.14,0.72,0.13,-11.2,119.82,-16.62,0.8,0.05,0.34,-0.48,-57.66,149.24,-12.38,0.57,0.3,0.71,-0.29
12579,1.77,164.95,-18.58,0.67,-0.14,0.72,0.13,-11.22,119.77,-16.58,0.8,0.05,0.34,-0.48,-57.64,149.31,-12.35,0.57,0.3,0.71,-0.29
12591,1.76,164.94,-18.57,0.67,-0.14,0.72,0.13,-11.23,119.72,-16.53,0.8,0.05,0.34,-0.48,-57.62,149.37,-12.32,0.57,0.3,0.71,-0.29
12604,1.74,164.93,-18.56,0.67,-0.14,0.72,0.13,-11.26,119.68,-16.47,0.8,0.04,0.35,-0.48,-57.61,149.42,-12.27,0.57,0.3,0.71,-0.29
12618,1.73,164.92,-18.55,0.67,-0.14,0.72,0.13,-11.3,119.64,-16.4,0.8,0.04,0.35,-0.48,-57.6,149.47,-12.23,0.57,0.3,0.71,-0.29
12633,1.71,164.91,-18.54,0.67,-0.14,0.72,0.13,-11.36,119.61,-16.33,0.8,0.04,0.35,-0.48,-57.57,149.53,-12.18,0.57,0.3,0.71,-0.29
12652,1.69,164.9,-18.52,0.67,-0.14,0.72,0.13,-11.41,119.6,-16.24,0.8,0.04,0.35,-0.48,-57.54,149.6,-12.12,0.57,0.3,0.7,-0.29
12667,1.67,164.89,-18.5,0.67,-0.14,0.72,0.13,-11.44,119.58,-16.19,0.8,0.04,0.35,-0.48,-57.52,149.64,-12.07,0.57,0.3,0.7,-0.3
12681,1.65,164.88,-18.48,0.67,-0.14,0.72,0.13,-11.46,119.57,-16.15,0.8,0.04,0.35,-0.48,-57.5,149.69,-12.02,0.57,0.3,0.71,-0.3
12696,1.63,164.87,-18.46,0.67,-0.14,0.72,0.13,-11.48,119.56,-16.11,0.8,0.04,0.35,-0.48,-57.49,149.69,-11.97,0.57,0.3,0.71,-0.3
12711,1.61,164.86,-18.45,0.67,-0.14,0.72,0.13,-11.48,119.55,-16.09,0.8,0.04,0.35,-0.48,-57.48,149.63,-11.93,0.57,0.3,0.71,-0.3
12723,1.6,164.85,-18.43,0.66,-0.14,0.72,0.13,-11.48,119.53,-16.09,0.8,0.04,0.35,-0.48,-57.46,149.61,-11.89,0.57,0.3,0.71,-0.3
12738,1.58,164.84,-18.41,0.66,-0.14,0.72,0.13,-11.48,119.53,-16.09,0.8,0.04,0.35,-0.48,-57.41,149.57,-11.87,0.57,0.3,0.71,-0.3
12750,1.57,164.83,-18.4,0.66,-0.14,0.72,0.13,-11.48,119.52,-16.1,0.8,0.04,0.35,-0.48,-57.38,149.58,-11.85,0.57,0.3,0.71,-0.3
12762,1.55,164.82,-18.39,0.66,-0.14,0.72,0.13,-11.48,119.5,-16.1,0.8,0.04,0.35,-0.48,-57.32,149.56,-11.84,0.57,0.3,0.71,-0.3
12776,1.54,164.81,-18.37,0.66,-0.14,0.72,0.13,-11.48,119.5,-16.1,0.8,0.04,0.35,-0.48,-57.28,149.53,-11.82,0.57,0.3,0.71,-0.3
12791,1.52,164.8,-18.35,0.66,-0.14,0.72,0.13,-11.49,119.5,-16.11,0.8,0.04,0.35,-0.48,-57.37,149.59,-11.66,0.56,0.3,0.71,-0.3
12804,1.51,164.8,-18.34,0.66,-0.14,0.72,0.13,-11.5,119.49,-16.1,0.8,0.04,0.35,-0.48,-57.31,149.7,-11.62,0.56,0.3,0.71,-0.3
12820,1.48,164.79,-18.32,0.66,-0.14,0.72,0.13,-11.51,119.49,-16.1,0.8,0.04,0.35,-0.48,-57.28,149.68,-11.63,0.57,0.3,0.71,-0.3
12834,1.45,164.79,-18.32,0.66,-0.14,0.72,0.13,-11.54,119.48,-16.1,0.8,0.04,0.35,-0.48,-57.36,149.83,-11.72,0.57,0.3,0.71,-0.3
12851,1.43,164.79,-18.3,0.66,-0.14,0.72,0.13,-11.57,119.48,-16.1,0.8,0.04,0.36,-0.48,-57.36,149.88,-11.72,0.57,0.3,0.71,-0.3
12863,1.41,164.78,-18.3,0.66,-0.14,0.72,0.13,-11.59,119.47,-16.08,0.8,0.04,0.36,-0.48,-57.36,149.88,-11.7,0.57,0.3,0.71,-0.3
12875,1.39,164.78,-18.28,0.66,-0.14,0.72,0.13,-11.61,119.46,-16.07,0.8,0.04,0.36,-0.48,-57.37,149.89,-11.72,0.57,0.3,0.71,-0.3
12891,1.36,164.78,-18.27,0.66,-0.14,0.72,0.13,-11.64,119.46,-16.06,0.8,0.04,0.36,-0.48,-57.37,149.92,-11.72,0.57,0.3,0.71,-0.3
12905,1.34,164.78,-18.27,0.66,-0.15,0.72,0.13,-11.66,119.45,-16.05,0.8,0.04,0.36,-0.48,-57.37,149.93,-11.73,0.57,0.3,0.71,-0.3
12921,1.31,164.78,-18.26,0.66,-0.15,0.72,0.13,-11.69,119.44,-16.04,0.8,0.04,0.36,-0.48,-57.37,149.94,-11.75,0.57,0.29,0.71,-0.31
12934,1.28,164.78,-18.25,0.66,-0.15,0.72,0.13,-11.69,119.43,-16.05,0.8,0.04,0.36,-0.48,-57.35,149.94,-11.76,0.57,0.29,0.71,-0.31
12948,1.26,164.79,-18.25,0.66,-0.15,0.72,0.13,-11.71,119.41,-16.05,0.8,0.04,0.36,-0.48,-57.34,149.94,-11.79,0.57,0.29,0.71,-0.31
12961,1.23,164.78,-18.24,0.66,-0.15,0.72,0.13,-11.71,119.39,-16.07,0.8,0.04,0.36,-0.48,-57.33,149.95,-11.81,0.57,0.29,0.71,-0.31
12977,1.2,164.78,-18.24,0.66,-0.15,0.72,0.13,-11.7,119.37,-16.08,0.8,0.04,0.36,-0.48,-57.3,149.97,-11.86,0.56,0.29,0.71,-0.31
12992,1.17,164.78,-18.23,0.66,-0.15,0.72,0.13,-11.69,119.35,-16.11,0.8,0.04,0.36,-0.48,-57.25,150.0,-11.92,0.56,0.29,0.71,-0.31
13008,1.13,164.78,-18.23,0.66,-0.15,0.72,0.13,-11.68,119.32,-16.13,0.8,0.04,0.35,-0.48,-57.2,150.05,-11.99,0.57,0.29,0.71,-0.31
13023,1.1,164.78,-18.22,0.66,-0.15,0.72,0.13,-11.68,119.28,-16.15,0.8,0.04,0.35,-0.48,-57.12,150.13,-12.07,0.57,0.29,0.71,-0.32
13037,1.06,164.78,-18.22,0.66,-0.15,0.72,0.13,-11.67,119.24,-16.18,0.8,0.04,0.35,-0.47,-57.0,150.24,-12.17,0.57,0.29,0.7,-0.32
13054,1.02,164.78,-18.21,0.66,-0.15,0.72,0.13,-11.68,119.2,-16.2,0.81,0.04,0.35,-0.47,-56.86,150.35,-12.27,0.57,0.28,0.7,-0.32
13069,0.97,164.78,-18.2,0.66,-0.15,0.72,0.13,-11.69,119.14,-16.23,0.81,0.04,0.35,-0.47,-56.67,150.51,-12.4,0.56,0.28,0.7,-0.33
13087,0.92,164.78,-18.19,0.66,-0.15,0.72,0.13,-11.71,119.08,-16.25,0.81,0.04,0.35,-0.47,-56.44,150.7,-12.55,0.56,0.26,0.7,-0.34
13107,0.86,164.78,-18.18,0.66,-0.15,0.72,0.13,-11.72,119.05,-16.28,0.81,0.04,0.35,-0.47,-56.17,150.91,-12.8,0.56,0.24,0.71,-0.36
13128,0.8,164.78,-18.16,0.66,-0.15,0.72,0.13,-11.73,119.02,-16.29,0.81,0.04,0.35,-0.47,-55.93,151.08,-13.06,0.55,0.2,0.71,-0.39
13148,0.74,164.77,-18.14,0.66,-0.15,0.72,0.14,-11.76,119.01,-16.3,0.81,0.04,0.35,-0.47,-55.72,151.21,-13.46,0.54,0.15,0.71,-0.42
13162,0.69,164.76,-18.13,0.67,-0.15,0.72,0.14,-11.78,119.0,-16.3,0.81,0.04,0.35,-0.47,-55.6,151.24,-13.71,0.53,0.1,0.72,-0.44
13178,0.64,164.75,-18.12,0.67,-0.15,0.72,0.14,-11.82,119.0,-16.28,0.81,0.04,0.35,-0.47,-55.52,151.22,-13.97,0.52,0.04,0.72,-0.47
13190,0.6,164.74,-18.1,0.67,-0.15,0.72,0.14,-11.87,119.0,-16.26,0.81,0.04,0.35,-0.47,-55.45,151.18,-14.16,0.5,-0.0,0.71,-0.49
13203,0.56,164.73,-18.09,0.67,-0.15,0.72,0.14,-11.91,119.0,-16.24,0.81,0.04,0.35,-0.47,-55.33,151.12,-14.27,0.49,-0.04,0.71,-0.5
13216,0.52,164.71,-18.08,0.67,-0.15,0.72,0.14,-11.98,119.03,-16.2,0.81,0.04,0.36,-0.47,-55.19,151.08,-14.34,0.47,-0.08,0.71,-0.52
13228,0.48,164.7,-18.07,0.67,-0.15,0.72,0.14,-12.06,119.05,-16.15,0.81,0.04,0.36,-0.47,-54.99,151.06,-14.37,0.45,-0.12,0.71,-0.53
13243,0.43,164.68,-18.06,0.67,-0.15,0.72,0.14,-12.16,119.09,-16.1,0.81,0.04,0.36,-0.47,-54.71,151.06,-14.34,0.43,-0.16,0.71,-0.54
13257,0.38,164.66,-18.06,0.67,-0.15,0.72,0.14,-12.26,119.13,-16.04,0.81,0.05,0.36,-0.47,-54.36,151.14,-14.29,0.41,-0.18,0.71,-0.55
13271,0.34,164.63,-18.05,0.67,-0.15,0.72,0.14,-12.38,119.18,-15.96,0.81,0.05,0.37,-0.46,-53.96,151.23,-14.28,0.39,-0.19,0.71,-0.56
13285,0.29,164.6,-18.05,0.67,-0.15,0.72,0.14,-12.5,119.23,-15.88,0.8,0.05,0.37,-0.46,-53.52,151.36,-14.26,0.38,-0.2,0.71,-0.56
13299,0.24,164.57,-18.06,0.67,-0.15,0.72,0.14,-12.66,119.32,-15.78,0.8,0.05,0.37,-0.46,-53.11,151.46,-14.31,0.37,-0.21,0.71,-0.57
13313,0.19,164.54,-18.06,0.67,-0.15,0.72,0.14,-12.84,119.41,-15.65,0.8,0.05,0.38,-0.46,-52.8,151.5,-14.37,0.36,-0.22,0.71,-0.57
13325,0.15,164.51,-18.07,0.67,-0.15,0.72,0.14,-13.03,119.51,-15.52,0.8,0.05,0.38,-0.46,-52.52,151.52,-14.42,0.35,-0.23,0.7,-0.57
13338,0.1,164.48,-18.07,0.67,-0.15,0.72,0.14,-13.24,119.63,-15.36,0.8,0.05,0.39,-0.45,-52.28,151.52,-14.5,0.35,-0.24,0.7,-0.58
13351,0.05,164.45,-18.08,0.67,-0.15,0.72,0.14,-13.47,119.79,-15.19,0.8,0.05,0.4,-0.45,-52.02,151.55,-14.54,0.34,-0.25,0.7,-0.58
13363,-0.01,164.42,-18.09,0.67,-0.15,0.71,0.14,-13.71,119.97,-14.98,0.8,0.06,0.4,-0.44,-51.75,151.58,-14.6,0.33,-0.26,0.7,-0.58
13376,-0.06,164.38,-18.1,0.67,-0.15,0.71,0.14,-13.97,120.21,-14.75,0.8,0.06,0.41,-0.44,-51.49,151.62,-14.68,0.33,-0.27,0.69,-0.58
13390,-0.11,164.34,-18.11,0.67,-0.15,0.71,0.15,-14.25,120.48,-14.47,0.8,0.07,0.42,-0.43,-51.19,151.69,-14.77,0.32,-0.27,0.69,-0.59
13403,-0.16,164.29,-18.12,0.67,-0.16,0.71,0.15,-14.54,120.76,-14.19,0.79,0.07,0.43,-0.42,-50.9,151.75,-14.88,0.32,-0.27,0.69,-0.59
13415,-0.2,164.26,-18.13,0.67,-0.16,0.71,0.15,-14.82,121.06,-13.9,0.79,0.07,0.44,-0.42,-50.64,151.79,-14.97,0.32,-0.27,0.69,-0.59
13431,-0.25,164.21,-18.14,0.67,-0.16,0.71,0.15,-15.19,121.5,-13.52,0.79,0.08,0.45,-0.41,-50.33,151.82,-15.1,0.31,-0.27,0.69,-0.59
13444,-0.3,164.17,-18.15,0.67,-0.16,0.71,0.15,-15.49,121.91,-13.17,0.78,0.09,0.46,-0.41,-50.07,151.83,-15.2,0.31,-0.28,0.69,-0.59
13458,-0.35,164.13,-18.16,0.67,-0.16,0.71,0.15,-15.8,122.39,-12.8,0.78,0.09,0.47,-0.41,-49.8,151.82,-15.28,0.31,-0.28,0.69,-0.6
13470,-0.4,164.09,-18.17,0.67,-0.16,0.71,0.15,-16.11,122.88,-12.43,0.77,0.1,0.48,-0.41,-49.52,151.84,-15.34,0.31,-0.28,0.69,-0.6
13484,-0.45,164.05,-18.18,0.67,-0.16,0.71,0.15,-16.45,123.47,-12.01,0.77,0.11,0.49,-0.41,-49.18,151.87,-15.39,0.3,-0.28,0.69,-0.6
13498,-0.5,164.01,-18.18,0.67,-0.16,0.71,0.15,-16.8,124.09,-11.57,0.76,0.11,0.5,-0.41,-48.84,151.92,-15.46,0.3,-0.28,0.69,-0.6
13514,-0.55,163.96,-18.18,0.67,-0.16,0.71,0.15,-17.23,124.88,-10.99,0.75,0.12,0.51,-0.4,-48.38,151.98,-15.49,0.29,-0.28,0.69,-0.6
13530,-0.6,163.91,-18.18,0.67,-0.16,0.71,0.15,-17.67,125.68,-10.39,0.74,0.13,0.52,-0.4,-47.91,152.04,-15.47,0.29,-0.28,0.69,-0.6
13542,-0.64,163.87,-18.17,0.67,-0.16,0.71,0.16,-18.01,126.33,-9.9,0.74,0.14,0.53,-0.4,-47.5,152.1,-15.42,0.29,-0.27,0.7,-0.6
13558,-0.67,163.81,-18.16,0.67,-0.17,0.71,0.16,-18.4,127.08,-9.32,0.73,0.15,0.54,-0.4,-47.0,152.16,-15.36,0.29,-0.26,0.71,-0.59
13572,-0.7,163.76,-18.15,0.66,-0.17,0.71,0.16,-18.73,127.75,-8.8,0.72,0.15,0.55,-0.4,-46.54,152.22,-15.29,0.3,-0.24,0.72,-0.59
13585,-0.72,163.71,-18.13,0.66,-0.17,0.71,0.16,-19.06,128.46,-8.25,0.71,0.16,0.56,-0.4,-46.06,152.26,-15.21,0.3,-0.23,0.72,-0.58
13601,-0.75,163.64,-18.11,0.66,-0.17,0.71,0.16,-19.41,129.29,-7.61,0.7,0.17,0.58,-0.39,-45.55,152.29,-15.16,0.29,-0.23,0.72,-0.58
13615,-0.79,163.59,-18.09,0.66,-0.17,0.71,0.16,-19.7,129.99,-7.06,0.69,0.17,0.59,-0.39,-45.1,152.29,-15.09,0.29,-0.23,0.73,-0.58
13629,-0.82,163.55,-18.07,0.66,-0.17,0.71,0.16,-19.95,130.63,-6.56,0.68,0.18,0.59,-0.39,-44.69,152.29,-15.01,0.28,-0.23,0.73,-0.58
13640,-0.85,163.51,-18.05,0.66,-0.17,0.71,0.17,-20.16,131.18,-6.14,0.67,0.19,0.6,-0.39,-44.33,152.29,-14.93,0.27,-0.24,0.73,-0.58
13654,-0.88,163.47,-18.03,0.66,-0.17,0.71,0.17,-20.36,131.77,-5.7,0.67,0.19,0.61,-0.38,-43.91,152.27,-14.83,0.27,-0.23,0.73,-0.58
13668,-0.91,163.42,-18.01,0.66,-0.17,0.71,0.17,-20.57,132.4,-5.24,0.66,0.2,0.62,-0.38,-43.45,152.22,-14.7,0.26,-0.24,0.74,-0.58
13681,-0.95,163.37,-17.99,0.66,-0.17,0.71,0.17,-20.75,132.99,-4.83,0.65,0.2,0.62,-0.38,-43.06,152.14,-14.55,0.25,-0.24,0.74,-0.57
13697,-0.98,163.32,-17.97,0.66,-0.18,0.71,0.17,-20.92,133.65,-4.38,0.65,0.21,0.63,-0.38,-42.62,152.03,-14.38,0.25,-0.25,0.75,-0.57
13714,-1.02,163.25,-17.95,0.66,-0.18,0.71,0.17,-21.06,134.3,-3.95,0.64,0.22,0.64,-0.37,-42.18,151.92,-14.18,0.24,-0.25,0.75,-0.57
13727,-1.05,163.2,-17.94,0.66,-0.18,0.71,0.17,-21.15,134.79,-3.63,0.63,0.22,0.64,-0.37,-41.86,151.84,-14.08,0.23,-0.26,0.75,-0.56
13739,-1.07,163.15,-17.93,0.65,-0.18,0.71,0.17,-21.22,135.23,-3.35,0.63,0.23,0.65,-0.36,-41.58,151.75,-13.99,0.23,-0.26,0.75,-0.56
13751,-1.1,163.09,-17.91,0.65,-0.18,0.71,0.17,-21.26,135.66,-3.09,0.63,0.24,0.65,-0.35,-41.31,151.66,-13.93,0.23,-0.26,0.75,-0.56
13766,-1.13,163.02,-17.91,0.65,-0.18,0.71,0.18,-21.3,136.15,-2.8,0.62,0.25,0.66,-0.35,-41.06,151.52,-13.89,0.23,-0.26,0.75,-0.56
13783,-1.15,162.92,-17.9,0.65,-0.19,0.71,0.18,-21.29,136.67,-2.51,0.62,0.26,0.66,-0.34,-40.81,151.35,-13.84,0.23,-0.27,0.75,-0.56
13799,-1.18,162.82,-17.89,0.65,-0.19,0.71,0.18,-21.25,137.1,-2.29,0.61,0.26,0.66,-0.34,-40.62,151.18,-13.8,0.24,-0.27,0.75,-0.56
13813,-1.2,162.73,-17.89,0.65,-0.19,0.71,0.18,-21.2,137.48,-2.11,0.61,0.27,0.67,-0.33,-40.45,151.01,-13.78,0.24,-0.28,0.74,-0.56
13826,-1.21,162.65,-17.89,0.65,-0.2,0.71,0.18,-21.13,137.78,-1.97,0.6,0.28,0.67,-0.33,-40.3,150.88,-13.75,0.23,-0.29,0.74,-0.56
13840,-1.23,162.56,-17.89,0.65,-0.2,0.71,0.18,-21.05,138.05,-1.86,0.6,0.29,0.67,-0.32,-40.12,150.76,-13.75,0.23,-0.29,0.74,-0.56
13853,-1.25,162.46,-17.89,0.65,-0.2,0.71,0.18,-20.95,138.3,-1.77,0.6,0.3,0.68,-0.31,-39.95,150.61,-13.73,0.23,-0.3,0.74,-0.56
13870,-1.28,162.35,-17.9,0.65,-0.21,0.71,0.19,-20.8,138.55,-1.72,0.59,0.3,0.68,-0.31,-39.76,150.43,-13.7,0.23,-0.31,0.74,-0.56
13883,-1.3,162.26,-17.91,0.65,-0.21,0.71,0.19,-20.68,138.72,-1.71,0.59,0.31,0.68,-0.3,-39.62,150.27,-13.67,0.23,-0.31,0.73,-0.56
13898,-1.34,162.16,-17.92,0.65,-0.21,0.71,0.19,-20.54,138.86,-1.77,0.59,0.32,0.68,-0.3,-39.46,150.1,-13.62,0.23,-0.32,0.73,-0.56
13915,-1.39,162.05,-17.94,0.65,-0.22,0.7,0.19,-20.39,138.95,-1.87,0.59,0.32,0.68,-0.29,-39.27,149.96,-13.61,0.22,-0.32,0.73,-0.56
13927,-1.42,161.98,-17.95,0.65,-0.22,0.7,0.19,-20.28,138.99,-1.98,0.59,0.32,0.68,-0.29,-39.16,149.86,-13.64,0.22,-0.32,0.73,-0.56
13941,-1.47,161.89,-17.97,0.65,-0.22,0.7,0.19,-20.15,139.0,-2.14,0.59,0.33,0.68,-0.28,-39.03,149.76,-13.71,0.22,-0.33,0.73,-0.56
13957,-1.53,161.8,-17.99,0.65,-0.23,0.7,0.19,-20.01,138.96,-2.36,0.59,0.33,0.68,-0.28,-38.92,149.64,-13.8,0.22,-0.33,0.72,-0.56
13970,-1.57,161.72,-18.01,0.65,-0.23,0.7,0.19,-19.91,138.89,-2.57,0.6,0.33,0.68,-0.27,-38.85,149.53,-13.86,0.22,-0.34,0.72,-0.56
13984,-1.62,161.64,-18.03,0.65,-0.23,0.7,0.19,-19.81,138.8,-2.81,0.6,0.34,0.68,-0.27,-38.79,149.4,-13.94,0.21,-0.34,0.72,-0.57
13998,-1.67,161.56,-18.04,0.65,-0.23,0.7,0.19,-19.72,138.67,-3.05,0.6,0.34,0.67,-0.26,-38.76,149.27,-14.05,0.22,-0.35,0.71,-0.57
14014,-1.73,161.49,-18.06,0.65,-0.24,0.7,0.19,-19.66,138.54,-3.29,0.6,0.34,0.67,-0.26,-38.78,149.13,-14.2,0.22,-0.35,0.71,-0.57
14025,-1.78,161.43,-18.07,0.65,-0.24,0.7,0.2,-19.61,138.4,-3.47,0.61,0.34,0.67,-0.25,-38.83,148.99,-14.36,0.22,-0.35,0.7,-0.58
14039,-1.83,161.37,-18.08,0.65,-0.24,0.69,0.2,-19.58,138.26,-3.64,0.61,0.34,0.67,-0.25,-38.9,148.83,-14.56,0.23,-0.36,0.69,-0.58
14053,-1.89,161.31,-18.08,0.65,-0.24,0.69,0.2,-19.56,138.1,-3.84,0.61,0.34,0.67,-0.25,-39.02,148.63,-14.75,0.23,-0.36,0.68,-0.59
14068,-1.94,161.23,-18.08,0.65,-0.24,0.69,0.2,-19.58,137.92,-4.04,0.61,0.34,0.67,-0.24,-39.14,148.39,-14.92,0.23,-0.37,0.68,-0.59
14083,-1.98,161.17,-18.08,0.65,-0.24,0.69,0.2,-19.62,137.77,-4.2,0.61,0.34,0.67,-0.24,-39.24,148.16,-15.04,0.24,-0.38,0.67,-0.59
14095,-2.03,161.1,-18.07,0.65,-0.25,0.69,0.2,-19.69,137.65,-4.34,0.61,0.34,0.67,-0.23,-39.31,147.92,-15.12,0.24,-0.38,0.66,-0.6
14109,-2.07,161.03,-18.05,0.65,-0.25,0.69,0.2,-19.8,137.51,-4.46,0.62,0.33,0.68,-0.23,-39.39,147.67,-15.2,0.25,-0.39,0.66,-0.6
14124,-2.1,160.97,-18.02,0.65,-0.25,0.69,0.2,-19.94,137.37,-4.55,0.62,0.33,0.68,-0.22,-39.47,147.41,-15.29,0.25,-0.39,0.65,-0.6
14139,-2.14,160.9,-17.97,0.65,-0.25,0.69,0.21,-20.11,137.26,-4.6,0.62,0.33,0.68,-0.21,-39.52,147.13,-15.38,0.26,-0.4,0.64,-0.6
14152,-2.17,160.84,-17.93,0.65,-0.25,0.69,0.21,-20.3,137.17,-4.62,0.62,0.33,0.68,-0.21,-39.56,146.9,-15.47,0.27,-0.4,0.64,-0.6
14165,-2.2,160.78,-17.88,0.65,-0.25,0.69,0.21,-20.5,137.08,-4.59,0.62,0.33,0.68,-0.2,-39.57,146.67,-15.59,0.27,-0.4,0.63,-0.61
14182,-2.23,160.71,-17.8,0.64,-0.25,0.69,0.21,-20.78,137.01,-4.49,0.62,0.33,0.69,-0.19,-39.56,146.42,-15.75,0.28,-0.4,0.63,-0.61
14195,-2.24,160.65,-17.72,0.64,-0.25,0.69,0.21,-21.03,136.98,-4.35,0.62,0.33,0.69,-0.18,-39.54,146.21,-15.89,0.29,-0.39,0.62,-0.61
14209,-2.25,160.59,-17.64,0.64,-0.25,0.69,0.22,-21.32,136.93,-4.22,0.61,0.33,0.7,-0.17,-39.52,145.98,-16.01,0.29,-0.4,0.62,-0.61
14223,-2.26,160.52,-17.54,0.64,-0.25,0.69,0.22,-21.62,136.89,-4.1,0.61,0.33,0.7,-0.16,-39.51,145.74,-16.08,0.3,-0.4,0.61,-0.62
14236,-2.27,160.47,-17.45,0.64,-0.25,0.7,0.22,-21.9,136.88,-4.01,0.61,0.32,0.71,-0.17,-39.5,145.53,-16.13,0.3,-0.41,0.61,-0.62
14249,-2.28,160.41,-17.34,0.63,-0.25,0.7,0.22,-22.14,136.9,-3.94,0.61,0.31,0.71,-0.17,-39.48,145.35,-16.19,0.3,-0.41,0.6,-0.62
14262,-2.28,160.35,-17.22,0.63,-0.25,0.7,0.22,-22.45,136.93,-3.86,0.6,0.3,0.72,-0.18,-39.43,145.17,-16.26,0.31,-0.41,0.6,-0.62
14275,-2.28,160.29,-17.09,0.63,-0.25,0.7,0.23,-22.76,136.96,-3.8,0.6,0.28,0.73,-0.2,-39.38,145.02,-16.38,0.31,-0.4,0.6,-0.62
14290,-2.28,160.22,-16.93,0.62,-0.25,0.7,0.23,-23.1,137.0,-3.74,0.59,0.26,0.73,-0.21,-39.32,144.86,-16.51,0.32,-0.4,0.6,-0.62
14303,-2.27,160.16,-16.76,0.62,-0.25,0.71,0.23,-23.47,137.08,-3.73,0.59,0.24,0.74,-0.23,-39.25,144.71,-16.67,0.33,-0.39,0.59,-0.62
14317,-2.25,160.09,-16.58,0.61,-0.25,0.71,0.23,-23.82,137.15,-3.7,0.58,0.22,0.74,-0.25,-39.17,144.57,-16.83,0.34,-0.38,0.59,-0.62
14332,-2.22,160.03,-16.36,0.61,-0.25,0.71,0.24,-24.17,137.28,-3.7,0.58,0.2,0.74,-0.27,-39.09,144.45,-16.99,0.35,-0.38,0.59,-0.62
14347,-2.19,159.97,-16.15,0.6,-0.25,0.72,0.24,-24.51,137.38,-3.79,0.58,0.18,0.74,-0.29,-38.99,144.34,-17.09,0.36,-0.38,0.59,-0.62
14358,-2.15,159.92,-15.97,0.6,-0.25,0.72,0.24,-24.79,137.46,-3.9,0.58,0.17,0.74,-0.31,-38.91,144.26,-17.16,0.36,-0.38,0.59,-0.62
14370,-2.11,159.88,-15.78,0.59,-0.25,0.73,0.24,-25.06,137.59,-4.08,0.58,0.15,0.73,-0.33,-38.81,144.19,-17.23,0.37,-0.37,0.59,-0.62
14388,-2.06,159.82,-15.51,0.58,-0.25,0.73,0.25,-25.41,137.72,-4.29,0.58,0.13,0.72,-0.35,-38.65,144.13,-17.37,0.38,-0.36,0.59,-0.62
14403,-2.02,159.79,-15.27,0.58,-0.25,0.74,0.25,-25.71,137.83,-4.4,0.58,0.13,0.72,-0.36,-38.49,144.1,-17.52,0.39,-0.34,0.59,-0.62
14417,-1.99,159.76,-15.06,0.57,-0.25,0.74,0.25,-25.93,137.94,-4.36,0.58,0.12,0.71,-0.37,-38.31,144.09,-17.67,0.4,-0.33,0.59,-0.62
14430,-1.96,159.75,-14.87,0.57,-0.25,0.74,0.25,-26.12,138.03,-4.31,0.58,0.11,0.71,-0.38,-38.15,144.09,-17.79,0.41,-0.33,0.59,-0.62
14443,-1.92,159.74,-14.67,0.56,-0.25,0.75,0.25,-26.33,138.14,-4.23,0.57,0.1,0.71,-0.4,-37.96,144.08,-17.91,0.41,-0.32,0.59,-0.62
14457,-1.9,159.74,-14.48,0.56,-0.24,0.75,0.25,-26.49,138.27,-4.22,0.56,0.08,0.71,-0.42,-37.78,144.11,-17.99,0.42,-0.31,0.59,-0.62
14469,-1.87,159.74,-14.31,0.55,-0.24,0.75,0.26,-26.61,138.41,-4.32,0.55,0.06,0.7,-0.45,-37.57,144.15,-18.07,0.42,-0.3,0.6,-0.61
14483,-1.85,159.74,-14.14,0.55,-0.24,0.76,0.26,-26.69,138.56,-4.48,0.54,0.05,0.69,-0.47,-37.34,144.21,-18.15,0.43,-0.28,0.6,-0.61
14496,-1.83,159.74,-13.98,0.55,-0.24,0.76,0.26,-26.74,138.69,-4.68,0.53,0.03,0.68,-0.5,-37.08,144.3,-18.22,0.44,-0.27,0.6,-0.61
14508,-1.81,159.73,-13.84,0.54,-0.24,0.76,0.26,-26.79,138.8,-4.82,0.53,0.02,0.67,-0.51,-36.84,144.39,-18.29,0.45,-0.25,0.61,-0.61
14524,-1.78,159.72,-13.67,0.54,-0.24,0.77,0.26,-26.85,138.91,-4.97,0.53,0.01,0.66,-0.53,-36.54,144.5,-18.39,0.45,-0.24,0.61,-0.61
14538,-1.76,159.71,-13.52,0.54,-0.23,0.77,0.26,-26.91,138.98,-5.11,0.53,0.0,0.65,-0.55,-36.27,144.6,-18.48,0.45,-0.23,0.61,-0.61
14555,-1.73,159.69,-13.35,0.53,-0.23,0.77,0.27,-27.0,139.04,-5.26,0.52,-0.01,0.64,-0.57,-35.95,144.74,-18.54,0.45,-0.22,0.61,-0.61
14569,-1.71,159.68,-13.22,0.53,-0.23,0.77,0.27,-27.08,139.05,-5.38,0.51,-0.03,0.62,-0.59,-35.66,144.87,-18.56,0.45,-0.21,0.62,-0.61
